name,lat,lng,sector_label
University of Wisconsin-Stout,44.873187,-91.926653,Public
University of Wisconsin-Superior,46.717629,-92.091007,Public
University of Wisconsin-Whitewater,42.835563,-88.742368,Public
University of Wyoming,41.311773,-105.57931,Public
Upper Iowa University,42.840293,-91.799663,Private
Upper Valley Educators Institute,43.637595,-72.230822,Private
Upstate Medical University,43.042951,-76.138976,Public
Urbana University,40.099881,-83.760035,Private
Urshan Graduate School of Theology,38.801695,-90.364462,Private
Ursinus College,40.19405,-75.455654,Private
Ursuline College,41.494971,-81.466716,Private
Uta Mesivta of Kiryas Joel,41.333864,-74.161179,Private
Utah State University,41.740748,-111.81391,Public
Utah Valley University,40.278512,-111.717058,Public
Utica College,43.095183,-75.272407,Private
Valdosta State University,30.849236,-83.289925,Public
Valencia College,28.520898,-81.471466,Public
Valley City State University,46.918517,-98.00389,Public
Valparaiso University,41.462239,-87.040172,Private
Vanderbilt University,36.14659,-86.803369,Private
VanderCook College of Music,41.836833,-87.629138,Private
Vanguard University of Southern California,33.662686,-117.900911,Private
Vassar College,41.685105,-73.894345,Private
Vatterott College-Sunset Hills,38.521026,-90.41884,For-Profit
Vaughn College of Aeronautics and Technology,40.768348,-73.881721,Private
Vermont College of Fine Arts,44.25521,-72.567616,Private
Vermont Law School,43.821797,-72.52207,Private
Vermont Technical College,43.93955,-72.604521,Public
Villa Maria College,42.913045,-78.795666,Private
Villanova University,40.039388,-75.345457,Private
Vincennes University,38.687766,-87.519939,Public
Virginia Baptist College,38.29058,-77.531331,Private
Virginia Beach Theological Seminary,36.765993,-76.189475,Private
Virginia College-Birmingham,33.471075,-86.818106,For-Profit
Virginia College-Charleston,32.906099,-80.023116,For-Profit
Virginia College-Huntsville,34.70516,-86.591341,For-Profit
Virginia Commonwealth University,37.547631,-77.453597,Public
Virginia International University,38.84905,-77.347751,Private
Virginia Military Institute,37.7896,-79.437067,Public
Virginia Polytechnic Institute and State University,37.229012,-80.423675,Public
Virginia State University,37.236453,-77.419886,Public
Virginia Tech Carilion School of Medicine,37.257489,-79.942599,Private
Virginia Union University,37.561864,-77.450954,Private
Virginia University of Lynchburg,37.395135,-79.151518,Private
Virginia Wesleyan College,36.868417,-76.18606,Private
Visible Music College,35.14455,-90.049221,Private
Vista College-Online,32.95517,-96.768511,For-Profit
Viterbo University,43.802291,-91.244095,Private
Voorhees College,33.307199,-81.127863,Private
W L Bonner College,34.040836,-81.031955,Private
Wabash College,40.037588,-86.906,Private
Wade College,32.80086,-96.819524,For-Profit
Wagner College,40.615588,-74.092913,Private
Wake Forest University,36.133609,-80.277446,Private
Walden University,44.98125,-93.265738,For-Profit
Waldorf University,43.262203,-93.640034,For-Profit
Walla Walla University,46.047,-118.389771,Private
Walsh College of Accountancy and Business Administration,42.573888,-83.147197,Private
Walsh University,40.873295,-81.36911,Private
Warner Pacific College,45.50632,-122.594221,Private
Warner Pacific College Adult Degree Program,45.503764,-122.56253,Private
Warner University,27.825751,-81.599972,Private
Warren Wilson College,35.611762,-82.441097,Private
Wartburg College,42.727629,-92.480933,Private
Wartburg Theological Seminary,42.485197,-90.691098,Private
Washburn University,39.034977,-95.702325,Public
Washington & Jefferson College,40.171898,-80.240388,Private
Washington Adventist University,38.987206,-77.00131,Private
Washington and Lee University,37.788939,-79.443018,Private
Washington College,39.217329,-76.06878,Private
Washington State University,46.730448,-117.158168,Public
Washington University in St Louis,38.647929,-90.310604,Private
Watkins College of Art Design & Film,36.194659,-86.805888,Private
Wayland Baptist University,34.186673,-101.729564,Private
Wayne State College,42.241556,-97.015122,Public
Wayne State University,42.35861,-83.072864,Public
Waynesburg University,39.899871,-80.186205,Private
Webb Institute,40.884444,-73.644909,Private
Webber International University,27.838778,-81.532315,Private
Weber State University,41.192591,-111.944845,Public
Webster University,38.589269,-90.345654,Private
Weill Cornell Medical College,40.764738,-73.954839,Private
Welch College,36.134633,-86.826158,Private
Wellesley College,42.291554,-71.306605,Private
Wellington Shaw Christian University,28.60649,-81.552631,Private
Wells College,42.742943,-76.696028,Private
Wentworth Institute of Technology,42.336632,-71.094983,Private
Wesley Biblical Seminary,32.355011,-90.159447,Private
Wesley College,39.163182,-75.527716,Private
Wesley Theological Seminary,38.939606,-77.08996,Private
Wesleyan College,32.874648,-83.717186,Private
Wesleyan University,41.55678,-72.656755,Private
West Chester University of Pennsylvania,39.953398,-75.59812,Public
West Coast University-Center for Graduate Studies,34.08106,-118.291071,For-Profit
West Coast University-Dallas,32.82734,-96.873971,For-Profit
West Coast University-Los Angeles,34.187134,-118.39941,For-Profit
West Coast University-Miami,25.81071,-80.347651,For-Profit
West Coast University-Ontario,34.066591,-117.590035,For-Profit
West Coast University-Orange County,33.81104,-117.911811,For-Profit
West Liberty University,40.162473,-80.604054,Public
West Los Angeles College,34.005578,-118.387578,Public
West Texas A & M University,34.981996,-101.9158,Public
West Virginia School of Osteopathic Medicine,37.803879,-80.438644,Public
West Virginia State University,38.380541,-81.765034,Public
West Virginia University,39.634371,-79.954391,Public
West Virginia University at Parkersburg,39.216379,-81.506192,Public
West Virginia University Hospital Departments of Rad Tech and Nutrition,39.654269,-79.957959,Private
West Virginia University Institute of Technology,38.179427,-81.325199,Public
West Virginia Wesleyan College,38.990476,-80.217094,Private
Western Carolina University,35.308979,-83.186258,Public
Western Connecticut State University,41.400365,-73.444264,Public
Western Governors University,40.68481,-111.869752,Private
Western Illinois University,40.465621,-90.685235,Public
Western International University,33.40244,-111.965121,For-Profit
Western Kentucky University,36.985718,-86.455898,Public
Western Michigan University,42.282589,-85.61512,Public
Western Michigan University-Thomas M. Cooley Law School,42.731,-84.554429,Private
Western Nevada College,39.186158,-119.79036,Public
Western New England University,42.115837,-72.518789,Private
Western New Mexico University,32.776962,-108.284768,Public
Western Oregon University,44.852235,-123.238309,Public
Western Seminary,45.512344,-122.605831,Private
Western State College of Law at Argosy University,33.880672,-117.890274,For-Profit
Western State Colorado University,38.547421,-106.91971,Public
Western Theological Seminary,42.786227,-86.101897,Private
Western University of Health Sciences,34.058092,-117.747732,Private
Western Washington University,48.737236,-122.484873,Public
Westfield State University,42.131589,-72.795673,Public
Westminster College,38.847764,-91.954345,Private
Westminster College,40.731495,-111.855553,Private
Westminster College,41.119272,-80.331017,Private
Westminster Theological Seminary,40.09815,-75.176327,Private
Westminster Theological Seminary in California,33.121447,-117.046371,Private
Westmont College,34.449265,-119.661932,Private
Wheaton College,41.870943,-88.09681,Private
Wheaton College,41.966813,-71.184167,Private
Wheeling Jesuit University,40.070873,-80.690804,Private
Wheelock College,42.342503,-71.10582,Private
Whitman College,46.07135,-118.33016,Private
Whittier College,33.977625,-118.028402,Private
Whitworth University,47.753699,-117.418078,Private
Whitworth University-Adult Degree Programs,47.751642,-117.411568,Private
Wichita State University,37.716484,-97.296733,Public
Widener University,39.861689,-75.355363,Private
Widener University-Commonwealth Law School,40.324861,-76.854612,Private
Widener University-Delaware Law School,39.816493,-75.548908,Private
Wilberforce University,39.707993,-83.879358,Private
Wiley College,32.537646,-94.376821,Private
Wilkes University,41.244199,-75.890262,Private
Willamette University,44.935743,-123.030727,Private
William Carey University,31.305264,-89.291815,Private
William James College,42.294995,-71.203256,Private
William Jessup University,38.819728,-121.292312,Private
William Jewell College,39.247848,-94.41207,Private
William Paterson University of New Jersey,40.946256,-74.199465,Public
William Peace University,35.789105,-78.636793,Private
William Penn University,41.308868,-92.648348,Private
William Woods University,38.857864,-91.949273,Private
Williams Baptist College,36.125676,-90.940277,Private
Williams College,42.712725,-73.203132,Private
Williamson Christian College,35.95616,-86.828311,Private
Wilmington College,39.441097,-83.817271,Private
Wilmington University,39.682299,-75.586998,Private
Wilson College,39.949659,-77.650712,Private
Winebrenner Theological Seminary,41.052464,-83.650711,Private
Wingate University,34.986064,-80.44305,Private
Winona State University,44.046159,-91.643723,Public
Winston-Salem State University,36.089197,-80.224905,Public
Winthrop University,34.941515,-81.031404,Public
Wisconsin Lutheran College,43.036943,-88.022718,Private
Wisconsin School of Professional Psychology,43.105054,-88.026735,Private
Wittenberg University,39.934029,-83.815445,Private
Wofford College,34.957914,-81.934572,Private
Wolford College,26.268251,-81.791959,For-Profit
Won Institute of Graduate Studies,40.099259000000004,-75.154419,Private
Wongu University of Oriental Medicine,36.03274,-115.117581,Private
Woodbury University,34.208011,-118.341147,Private
Worcester Polytechnic Institute,42.275067,-71.808792,Private
Worcester State University,42.267534,-71.844019,Public
World Medicine Institute,21.296439,-157.754719,Private
World Mission University,34.064918,-118.289484,Private
Wright Career College,38.93368,-94.669121,Private
Wright Graduate University for the Realization of Human Potential,42.767178,-88.591085,Private
Wright State University-Lake Campus,40.547528,-84.509383,Public
Wright State University-Main Campus,39.780634,-84.064881,Public
Xavier University,39.149291,-84.477648,Private
Xavier University of Louisiana,29.964162,-90.107307,Private
Yakima Valley College,46.586098,-120.528525,Public
Yale University,41.311158,-72.926688,Private
Yale-New Haven Hospital Dietetic Internship,41.304214,-72.935579,Private
Yeshiva and Kollel Harbotzas Torah,40.624029,-73.960994,Private
Yeshiva College of the Nations Capital,39.042404,-77.030566,Private
Yeshiva D'monsey Rabbinical College,41.115776,-74.065944,Private
Yeshiva Derech Chaim,40.636889,-73.979757,Private
Yeshiva Gedola Ohr Yisrael,40.61359,-73.944041,Private
Yeshiva Gedolah Imrei Yosef D'spinka,40.628855,-73.992774,Private
Yeshiva Gedolah Kesser Torah,41.124819,-74.068553,Private
Yeshiva Gedolah of Greater Detroit,42.471924,-83.200754,Private
Yeshiva Gedolah Shaarei Shmuel,40.09088,-74.197601,Private
Yeshiva Gedolah Zichron Leyma,40.6992,-74.268351,Private
Yeshiva Karlin Stolin,40.624918,-73.983373,Private
Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,40.60036,-73.743861,Private
Yeshiva of Machzikai Hadas,40.638341,-73.987833,Private
Yeshiva of Nitra Rabbinical College,41.22085,-73.728423,Private
Yeshiva of the Telshe Alumni,40.896668,-73.911096,Private
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,34.085494,-118.346688,Private
Yeshiva Shaar Hatorah,40.703857,-73.8343,Private
Yeshiva Shaarei Torah of Rockland,41.12362,-74.090159,Private
Yeshiva Sholom Shachna,40.6275,-73.973431,Private
Yeshiva Toras Chaim,40.098692,-74.182143,Private
Yeshiva University,40.8508,-73.928541,Private
Yeshiva Yesodei Hatorah,40.065908,-74.202016,Private
Yeshiva Zichron Aryeh,40.606,-73.764551,Private
Yeshivah Gedolah Rabbinical College,25.782409,-80.141029,Private
Yeshivas Be'er Yitzchok,40.682465,-74.213255,Private
Yeshivas Maharit D'Satmar,41.33127,-74.159642,Private
Yeshivas Novominsk,40.623611,-73.989901,Private
Yeshivat Mikdash Melech,40.616427,-73.969614000000007,Private
Yeshivath Beth Moshe,41.394852,-75.656191,Private
Yeshivath Viznitz,41.118499,-74.066431,Private
Yeshivath Zichron Moshe,41.73048,-74.621823,Private
Yo San University of Traditional Chinese Medicine,33.9929,-118.442947,Private
York College,40.867453,-97.579285,Private
York College Pennsylvania,39.94614,-76.727984,Private
Young Harris College,34.93316,-83.847765,Private
